t,n,short source,long source
1832, 3418913, Extension by one, Extension by one of $1831$
1833, 3418914, Extension by one, Extension by one of $1832$
1834, 3418915, Extension by one, Extension by one of $1833$
1835, 3418916, Extension by one, Extension by one of $1834$
1836, 3418917, Extension by one, Extension by one of $1835$
1837, 3418918, Extension by one, Extension by one of $1836$
1838, 3418919, Extension by one, Extension by one of $1837$
1839, 3418920, Extension by one, Extension by one of $1838$
1840, 3418921, Extension by one, Extension by one of $1839$
1841, 3418922, Extension by one, Extension by one of $1840$
1842, 3418923, Extension by one, Extension by one of $1841$
1843, 3418924, Extension by one, Extension by one of $1842$
1844, 3418925, Extension by one, Extension by one of $1843$
1845, 3418926, Extension by one, Extension by one of $1844$
1846, 3418927, Extension by one, Extension by one of $1845$
1847, 3418928, Extension by one, Extension by one of $1846$
1848, 3418929, Extension by one, Extension by one of $1847$
1849, 3418930, Extension by one, Extension by one of $1848$
1850, 3418931, Extension by one, Extension by one of $1849$
1851, 3418932, Extension by one, Extension by one of $1850$
1852, 3418933, Extension by one, Extension by one of $1851$
1853, 3418934, Extension by one, Extension by one of $1852$
1854, 3418935, Extension by one, Extension by one of $1853$
1855, 3418936, Extension by one, Extension by one of $1854$
1856, 3418937, Extension by one, Extension by one of $1855$
1857, 3418938, Extension by one, Extension by one of $1856$
1858, 3418939, Extension by one, Extension by one of $1857$
1859, 3418940, Extension by one, Extension by one of $1858$
1860, 3418941, Extension by one, Extension by one of $1859$
1861, 3418942, Extension by one, Extension by one of $1860$
1862, 3418943, Extension by one, Extension by one of $1861$
1863, 3418944, Extension by one, Extension by one of $1862$
1864, 3418945, Extension by one, Extension by one of $1863$
1865, 3418946, Extension by one, Extension by one of $1864$
1866, 3418947, Extension by one, Extension by one of $1865$
1867, 3418948, Extension by one, Extension by one of $1866$
1868, 3418949, Extension by one, Extension by one of $1867$
1869, 3418950, Extension by one, Extension by one of $1868$
1870, 3418951, Extension by one, Extension by one of $1869$
1871, 3418952, Extension by one, Extension by one of $1870$
1872, 3418953, Extension by one, Extension by one of $1871$
1873, 3418954, Extension by one, Extension by one of $1872$
1874, 3418955, Extension by one, Extension by one of $1873$
1875, 3418956, Extension by one, Extension by one of $1874$
1876, 3418957, Extension by one, Extension by one of $1875$
1877, 3418958, Extension by one, Extension by one of $1876$
1878, 3418959, Extension by one, Extension by one of $1877$
1879, 3418960, Extension by one, Extension by one of $1878$
1880, 4879681, Reed-Solomon, RS($47^{1}$,$4$,$40$)
1881, 4879682, Extension by one, Extension by one of $1880$
1882, 4879683, Extension by one, Extension by one of $1881$
1883, 4879684, Extension by one, Extension by one of $1882$
1884, 4879685, Extension by one, Extension by one of $1883$
1885, 4879686, Extension by one, Extension by one of $1884$
1886, 4879687, Extension by one, Extension by one of $1885$
1887, 4879688, Extension by one, Extension by one of $1886$
1888, 4879689, Extension by one, Extension by one of $1887$
1889, 4879690, Extension by one, Extension by one of $1888$
1890, 4879691, Extension by one, Extension by one of $1889$
1891, 4879692, Extension by one, Extension by one of $1890$
1892, 4879693, Extension by one, Extension by one of $1891$
1893, 4879694, Extension by one, Extension by one of $1892$
1894, 4879695, Extension by one, Extension by one of $1893$
1895, 4879696, Extension by one, Extension by one of $1894$
1896, 4879697, Extension by one, Extension by one of $1895$
1897, 4879698, Extension by one, Extension by one of $1896$
1898, 4879699, Extension by one, Extension by one of $1897$
1899, 4879700, Extension by one, Extension by one of $1898$
1900, 4879701, Extension by one, Extension by one of $1899$
1901, 4879702, Extension by one, Extension by one of $1900$
1902, 4879703, Extension by one, Extension by one of $1901$
1903, 4879704, Extension by one, Extension by one of $1902$
1904, 4879705, Extension by one, Extension by one of $1903$
1905, 4879706, Extension by one, Extension by one of $1904$
1906, 4879707, Extension by one, Extension by one of $1905$
1907, 4879708, Extension by one, Extension by one of $1906$
1908, 4879709, Extension by one, Extension by one of $1907$
1909, 4879710, Extension by one, Extension by one of $1908$
1910, 4879711, Extension by one, Extension by one of $1909$
1911, 4879712, Extension by one, Extension by one of $1910$
1912, 4879713, Extension by one, Extension by one of $1911$
1913, 4879714, Extension by one, Extension by one of $1912$
1914, 4879715, Extension by one, Extension by one of $1913$
1915, 4879716, Extension by one, Extension by one of $1914$
1916, 4879717, Extension by one, Extension by one of $1915$
1917, 4879718, Extension by one, Extension by one of $1916$
1918, 4879719, Extension by one, Extension by one of $1917$
1919, 4879720, Extension by one, Extension by one of $1918$
1920, 4879721, Extension by one, Extension by one of $1919$
1921, 4879722, Extension by one, Extension by one of $1920$
1922, 4879723, Extension by one, Extension by one of $1921$
1923, 4879724, Extension by one, Extension by one of $1922$
1924, 4879725, Extension by one, Extension by one of $1923$
1925, 4879726, Extension by one, Extension by one of $1924$
1926, 4879727, Extension by one, Extension by one of $1925$
1927, 4879728, Extension by one, Extension by one of $1926$
1928, 4879729, Extension by one, Extension by one of $1927$
1929, 4879730, Extension by one, Extension by one of $1928$
1930, 4879731, Extension by one, Extension by one of $1929$
1931, 4879732, Extension by one, Extension by one of $1930$
1932, 4879733, Extension by one, Extension by one of $1931$
1933, 4879734, Extension by one, Extension by one of $1932$
1934, 4879735, Extension by one, Extension by one of $1933$
1935, 4879736, Extension by one, Extension by one of $1934$
1936, 4879737, Extension by one, Extension by one of $1935$
1937, 4879738, Extension by one, Extension by one of $1936$
1938, 4879739, Extension by one, Extension by one of $1937$
1939, 4879740, Extension by one, Extension by one of $1938$
1940, 4879741, Extension by one, Extension by one of $1939$
1941, 4879742, Extension by one, Extension by one of $1940$
1942, 4879743, Extension by one, Extension by one of $1941$
1943, 4879744, Extension by one, Extension by one of $1942$
1944, 4879745, Extension by one, Extension by one of $1943$
1945, 4879746, Extension by one, Extension by one of $1944$
1946, 4879747, Extension by one, Extension by one of $1945$
1947, 4879748, Extension by one, Extension by one of $1946$
1948, 4879749, Extension by one, Extension by one of $1947$
1949, 4879750, Extension by one, Extension by one of $1948$
1950, 4879751, Extension by one, Extension by one of $1949$
1951, 4879752, Extension by one, Extension by one of $1950$
1952, 4879753, Extension by one, Extension by one of $1951$
1953, 4879754, Extension by one, Extension by one of $1952$
1954, 4879755, Extension by one, Extension by one of $1953$
1955, 4879756, Extension by one, Extension by one of $1954$
1956, 4879757, Extension by one, Extension by one of $1955$
1957, 4879758, Extension by one, Extension by one of $1956$
1958, 4879759, Extension by one, Extension by one of $1957$
1959, 4879760, Extension by one, Extension by one of $1958$
1960, 5764801, Reed-Solomon, RS($7^{2}$,$4$,$40$)
1961, 5764802, Extension by one, Extension by one of $1960$
1962, 5764803, Extension by one, Extension by one of $1961$
1963, 5764804, Extension by one, Extension by one of $1962$
1964, 5764805, Extension by one, Extension by one of $1963$
1965, 5764806, Extension by one, Extension by one of $1964$
1966, 5764807, Extension by one, Extension by one of $1965$
1967, 5764808, Extension by one, Extension by one of $1966$
1968, 5764809, Extension by one, Extension by one of $1967$
1969, 5764810, Extension by one, Extension by one of $1968$
1970, 5764811, Extension by one, Extension by one of $1969$
1971, 5764812, Extension by one, Extension by one of $1970$
1972, 5764813, Extension by one, Extension by one of $1971$
1973, 5764814, Extension by one, Extension by one of $1972$
1974, 5764815, Extension by one, Extension by one of $1973$
1975, 5764816, Extension by one, Extension by one of $1974$
1976, 5764817, Extension by one, Extension by one of $1975$
1977, 5764818, Extension by one, Extension by one of $1976$
1978, 5764819, Extension by one, Extension by one of $1977$
1979, 5764820, Extension by one, Extension by one of $1978$
1980, 5764821, Extension by one, Extension by one of $1979$
1981, 5764822, Extension by one, Extension by one of $1980$
1982, 5764823, Extension by one, Extension by one of $1981$
1983, 5764824, Extension by one, Extension by one of $1982$
1984, 5764825, Extension by one, Extension by one of $1983$
1985, 5764826, Extension by one, Extension by one of $1984$
1986, 5764827, Extension by one, Extension by one of $1985$
1987, 5764828, Extension by one, Extension by one of $1986$
1988, 5764829, Extension by one, Extension by one of $1987$
1989, 5764830, Extension by one, Extension by one of $1988$
1990, 5764831, Extension by one, Extension by one of $1989$
1991, 5764832, Extension by one, Extension by one of $1990$
1992, 5764833, Extension by one, Extension by one of $1991$
1993, 5764834, Extension by one, Extension by one of $1992$
1994, 5764835, Extension by one, Extension by one of $1993$
1995, 5764836, Extension by one, Extension by one of $1994$
1996, 5764837, Extension by one, Extension by one of $1995$
1997, 5764838, Extension by one, Extension by one of $1996$
1998, 5764839, Extension by one, Extension by one of $1997$
1999, 5764840, Extension by one, Extension by one of $1998$
2000, 5764841, Extension by one, Extension by one of $1999$
2001, 5764842, Extension by one, Extension by one of $2000$
2002, 5764843, Extension by one, Extension by one of $2001$
2003, 5764844, Extension by one, Extension by one of $2002$
2004, 5764845, Extension by one, Extension by one of $2003$
2005, 5764846, Extension by one, Extension by one of $2004$
2006, 5764847, Extension by one, Extension by one of $2005$
2007, 5764848, Extension by one, Extension by one of $2006$
2008, 5764849, Extension by one, Extension by one of $2007$
2009, 5764850, Extension by one, Extension by one of $2008$
2010, 5764851, Extension by one, Extension by one of $2009$
2011, 5764852, Extension by one, Extension by one of $2010$
2012, 5764853, Extension by one, Extension by one of $2011$
2013, 5764854, Extension by one, Extension by one of $2012$
2014, 5764855, Extension by one, Extension by one of $2013$
2015, 5764856, Extension by one, Extension by one of $2014$
2016, 5764857, Extension by one, Extension by one of $2015$
2017, 5764858, Extension by one, Extension by one of $2016$
2018, 5764859, Extension by one, Extension by one of $2017$
2019, 5764860, Extension by one, Extension by one of $2018$
2020, 5764861, Extension by one, Extension by one of $2019$
2021, 5764862, Extension by one, Extension by one of $2020$
2022, 5764863, Extension by one, Extension by one of $2021$
2023, 5764864, Extension by one, Extension by one of $2022$
2024, 5764865, Extension by one, Extension by one of $2023$
2025, 5764866, Extension by one, Extension by one of $2024$
2026, 5764867, Extension by one, Extension by one of $2025$
2027, 5764868, Extension by one, Extension by one of $2026$
2028, 5764869, Extension by one, Extension by one of $2027$
2029, 5764870, Extension by one, Extension by one of $2028$
2030, 5764871, Extension by one, Extension by one of $2029$
2031, 5764872, Extension by one, Extension by one of $2030$
2032, 5764873, Extension by one, Extension by one of $2031$
2033, 5764874, Extension by one, Extension by one of $2032$
2034, 5764875, Extension by one, Extension by one of $2033$
2035, 5764876, Extension by one, Extension by one of $2034$
2036, 5764877, Extension by one, Extension by one of $2035$
2037, 5764878, Extension by one, Extension by one of $2036$
2038, 5764879, Extension by one, Extension by one of $2037$
2039, 5764880, Extension by one, Extension by one of $2038$
2040, 5764881, Extension by one, Extension by one of $2039$
2041, 5764882, Extension by one, Extension by one of $2040$
2042, 5764883, Extension by one, Extension by one of $2041$
2043, 5764884, Extension by one, Extension by one of $2042$
2044, 5764885, Extension by one, Extension by one of $2043$
2045, 5764886, Extension by one, Extension by one of $2044$
2046, 5764887, Extension by one, Extension by one of $2045$
2047, 5764888, Extension by one, Extension by one of $2046$
2048, 5764889, Extension by one, Extension by one of $2047$
2049, 5764890, Extension by one, Extension by one of $2048$
2050, 5764891, Extension by one, Extension by one of $2049$
2051, 5764892, Extension by one, Extension by one of $2050$
2052, 5764893, Extension by one, Extension by one of $2051$
2053, 5764894, Extension by one, Extension by one of $2052$
2054, 5764895, Extension by one, Extension by one of $2053$
2055, 5764896, Extension by one, Extension by one of $2054$
2056, 5764897, Extension by one, Extension by one of $2055$
2057, 5764898, Extension by one, Extension by one of $2056$
2058, 5764899, Extension by one, Extension by one of $2057$
2059, 5764900, Extension by one, Extension by one of $2058$
2060, 5764901, Extension by one, Extension by one of $2059$
2061, 5764902, Extension by one, Extension by one of $2060$
2062, 5764903, Extension by one, Extension by one of $2061$
2063, 5764904, Extension by one, Extension by one of $2062$
2064, 5764905, Extension by one, Extension by one of $2063$
2065, 5764906, Extension by one, Extension by one of $2064$
2066, 5764907, Extension by one, Extension by one of $2065$
2067, 5764908, Extension by one, Extension by one of $2066$
2068, 5764909, Extension by one, Extension by one of $2067$
2069, 5764910, Extension by one, Extension by one of $2068$
2070, 5764911, Extension by one, Extension by one of $2069$
2071, 5764912, Extension by one, Extension by one of $2070$
2072, 5764913, Extension by one, Extension by one of $2071$
2073, 5764914, Extension by one, Extension by one of $2072$
2074, 5764915, Extension by one, Extension by one of $2073$
2075, 5764916, Extension by one, Extension by one of $2074$
2076, 5764917, Extension by one, Extension by one of $2075$
2077, 5764918, Extension by one, Extension by one of $2076$
2078, 5764919, Extension by one, Extension by one of $2077$
2079, 5764920, Extension by one, Extension by one of $2078$
2080, 5764921, Extension by one, Extension by one of $2079$
2081, 5764922, Extension by one, Extension by one of $2080$
2082, 5764923, Extension by one, Extension by one of $2081$
2083, 5764924, Extension by one, Extension by one of $2082$
2084, 5764925, Extension by one, Extension by one of $2083$
2085, 5764926, Extension by one, Extension by one of $2084$
2086, 5764927, Extension by one, Extension by one of $2085$
2087, 5764928, Extension by one, Extension by one of $2086$
2088, 5764929, Extension by one, Extension by one of $2087$
2089, 5764930, Extension by one, Extension by one of $2088$
2090, 5764931, Extension by one, Extension by one of $2089$
2091, 5764932, Extension by one, Extension by one of $2090$
2092, 5764933, Extension by one, Extension by one of $2091$
2093, 5764934, Extension by one, Extension by one of $2092$
2094, 5764935, Extension by one, Extension by one of $2093$
2095, 5764936, Extension by one, Extension by one of $2094$
2096, 5764937, Extension by one, Extension by one of $2095$
2097, 5764938, Extension by one, Extension by one of $2096$
2098, 5764939, Extension by one, Extension by one of $2097$
2099, 5764940, Extension by one, Extension by one of $2098$
2100, 5764941, Extension by one, Extension by one of $2099$
2101, 5764942, Extension by one, Extension by one of $2100$
2102, 5764943, Extension by one, Extension by one of $2101$
2103, 5764944, Extension by one, Extension by one of $2102$
2104, 5764945, Extension by one, Extension by one of $2103$
2105, 5764946, Extension by one, Extension by one of $2104$
2106, 5764947, Extension by one, Extension by one of $2105$
2107, 5764948, Extension by one, Extension by one of $2106$
2108, 5764949, Extension by one, Extension by one of $2107$
2109, 5764950, Extension by one, Extension by one of $2108$
2110, 5764951, Extension by one, Extension by one of $2109$
2111, 5764952, Extension by one, Extension by one of $2110$
2112, 5764953, Extension by one, Extension by one of $2111$
2113, 5764954, Extension by one, Extension by one of $2112$
2114, 5764955, Extension by one, Extension by one of $2113$
2115, 5764956, Extension by one, Extension by one of $2114$
2116, 5764957, Extension by one, Extension by one of $2115$
2117, 5764958, Extension by one, Extension by one of $2116$
2118, 5764959, Extension by one, Extension by one of $2117$
2119, 5764960, Extension by one, Extension by one of $2118$
2120, 7890481, Reed-Solomon, RS($53^{1}$,$4$,$40$)
2121, 7890482, Extension by one, Extension by one of $2120$
2122, 7890483, Extension by one, Extension by one of $2121$
2123, 7890484, Extension by one, Extension by one of $2122$
2124, 7890485, Extension by one, Extension by one of $2123$
2125, 7890486, Extension by one, Extension by one of $2124$
2126, 7890487, Extension by one, Extension by one of $2125$
2127, 7890488, Extension by one, Extension by one of $2126$
2128, 7890489, Extension by one, Extension by one of $2127$
2129, 7890490, Extension by one, Extension by one of $2128$
2130, 7890491, Extension by one, Extension by one of $2129$
2131, 7890492, Extension by one, Extension by one of $2130$
2132, 7890493, Extension by one, Extension by one of $2131$
2133, 7890494, Extension by one, Extension by one of $2132$
2134, 7890495, Extension by one, Extension by one of $2133$
2135, 7890496, Extension by one, Extension by one of $2134$
2136, 7890497, Extension by one, Extension by one of $2135$
2137, 7890498, Extension by one, Extension by one of $2136$
2138, 7890499, Extension by one, Extension by one of $2137$
2139, 7890500, Extension by one, Extension by one of $2138$
2140, 7890501, Extension by one, Extension by one of $2139$
2141, 7890502, Extension by one, Extension by one of $2140$
2142, 7890503, Extension by one, Extension by one of $2141$
2143, 7890504, Extension by one, Extension by one of $2142$
2144, 7890505, Extension by one, Extension by one of $2143$
2145, 7890506, Extension by one, Extension by one of $2144$
2146, 7890507, Extension by one, Extension by one of $2145$
2147, 7890508, Extension by one, Extension by one of $2146$
2148, 7890509, Extension by one, Extension by one of $2147$
2149, 7890510, Extension by one, Extension by one of $2148$
2150, 7890511, Extension by one, Extension by one of $2149$
2151, 7890512, Extension by one, Extension by one of $2150$
2152, 7890513, Extension by one, Extension by one of $2151$
2153, 7890514, Extension by one, Extension by one of $2152$
2154, 7890515, Extension by one, Extension by one of $2153$
2155, 7890516, Extension by one, Extension by one of $2154$
2156, 7890517, Extension by one, Extension by one of $2155$
2157, 7890518, Extension by one, Extension by one of $2156$
2158, 7890519, Extension by one, Extension by one of $2157$
2159, 7890520, Extension by one, Extension by one of $2158$
2160, 7890521, Extension by one, Extension by one of $2159$
2161, 7890522, Extension by one, Extension by one of $2160$
2162, 7890523, Extension by one, Extension by one of $2161$
2163, 7890524, Extension by one, Extension by one of $2162$
2164, 7890525, Extension by one, Extension by one of $2163$
2165, 7890526, Extension by one, Extension by one of $2164$
2166, 7890527, Extension by one, Extension by one of $2165$
2167, 7890528, Extension by one, Extension by one of $2166$
2168, 7890529, Extension by one, Extension by one of $2167$
2169, 7890530, Extension by one, Extension by one of $2168$
2170, 7890531, Extension by one, Extension by one of $2169$
2171, 7890532, Extension by one, Extension by one of $2170$
2172, 7890533, Extension by one, Extension by one of $2171$
2173, 7890534, Extension by one, Extension by one of $2172$
2174, 7890535, Extension by one, Extension by one of $2173$
2175, 7890536, Extension by one, Extension by one of $2174$
2176, 7890537, Extension by one, Extension by one of $2175$
2177, 7890538, Extension by one, Extension by one of $2176$
2178, 7890539, Extension by one, Extension by one of $2177$
2179, 7890540, Extension by one, Extension by one of $2178$
2180, 7890541, Extension by one, Extension by one of $2179$
2181, 7890542, Extension by one, Extension by one of $2180$
2182, 7890543, Extension by one, Extension by one of $2181$
2183, 7890544, Extension by one, Extension by one of $2182$
2184, 7890545, Extension by one, Extension by one of $2183$
2185, 7890546, Extension by one, Extension by one of $2184$
2186, 7890547, Extension by one, Extension by one of $2185$
2187, 7890548, Extension by one, Extension by one of $2186$
2188, 7890549, Extension by one, Extension by one of $2187$
2189, 7890550, Extension by one, Extension by one of $2188$
2190, 7890551, Extension by one, Extension by one of $2189$
2191, 7890552, Extension by one, Extension by one of $2190$
2192, 7890553, Extension by one, Extension by one of $2191$
2193, 7890554, Extension by one, Extension by one of $2192$
2194, 7890555, Extension by one, Extension by one of $2193$
2195, 7890556, Extension by one, Extension by one of $2194$
2196, 7890557, Extension by one, Extension by one of $2195$
2197, 7890558, Extension by one, Extension by one of $2196$
2198, 7890559, Extension by one, Extension by one of $2197$
2199, 7890560, Extension by one, Extension by one of $2198$
2200, 7890561, Extension by one, Extension by one of $2199$
2201, 7890562, Extension by one, Extension by one of $2200$
2202, 7890563, Extension by one, Extension by one of $2201$
2203, 7890564, Extension by one, Extension by one of $2202$
2204, 7890565, Extension by one, Extension by one of $2203$
2205, 7890566, Extension by one, Extension by one of $2204$
2206, 7890567, Extension by one, Extension by one of $2205$
2207, 7890568, Extension by one, Extension by one of $2206$
2208, 7890569, Extension by one, Extension by one of $2207$
2209, 7890570, Extension by one, Extension by one of $2208$
2210, 7890571, Extension by one, Extension by one of $2209$
2211, 7890572, Extension by one, Extension by one of $2210$
2212, 7890573, Extension by one, Extension by one of $2211$
2213, 7890574, Extension by one, Extension by one of $2212$
2214, 7890575, Extension by one, Extension by one of $2213$
2215, 7890576, Extension by one, Extension by one of $2214$
2216, 7890577, Extension by one, Extension by one of $2215$
2217, 7890578, Extension by one, Extension by one of $2216$
2218, 7890579, Extension by one, Extension by one of $2217$
2219, 7890580, Extension by one, Extension by one of $2218$
2220, 7890581, Extension by one, Extension by one of $2219$
2221, 7890582, Extension by one, Extension by one of $2220$
2222, 7890583, Extension by one, Extension by one of $2221$
2223, 7890584, Extension by one, Extension by one of $2222$
2224, 7890585, Extension by one, Extension by one of $2223$
2225, 7890586, Extension by one, Extension by one of $2224$
2226, 7890587, Extension by one, Extension by one of $2225$
2227, 7890588, Extension by one, Extension by one of $2226$
2228, 7890589, Extension by one, Extension by one of $2227$
2229, 7890590, Extension by one, Extension by one of $2228$
2230, 7890591, Extension by one, Extension by one of $2229$
2231, 7890592, Extension by one, Extension by one of $2230$
2232, 7890593, Extension by one, Extension by one of $2231$
2233, 7890594, Extension by one, Extension by one of $2232$
2234, 7890595, Extension by one, Extension by one of $2233$
2235, 7890596, Extension by one, Extension by one of $2234$
2236, 7890597, Extension by one, Extension by one of $2235$
2237, 7890598, Extension by one, Extension by one of $2236$
2238, 7890599, Extension by one, Extension by one of $2237$
2239, 7890600, Extension by one, Extension by one of $2238$
2240, 7890601, Extension by one, Extension by one of $2239$
2241, 7890602, Extension by one, Extension by one of $2240$
2242, 7890603, Extension by one, Extension by one of $2241$
2243, 7890604, Extension by one, Extension by one of $2242$
2244, 7890605, Extension by one, Extension by one of $2243$
2245, 7890606, Extension by one, Extension by one of $2244$
2246, 7890607, Extension by one, Extension by one of $2245$
2247, 7890608, Extension by one, Extension by one of $2246$
2248, 7890609, Extension by one, Extension by one of $2247$
2249, 7890610, Extension by one, Extension by one of $2248$
2250, 7890611, Extension by one, Extension by one of $2249$
2251, 7890612, Extension by one, Extension by one of $2250$
2252, 7890613, Extension by one, Extension by one of $2251$
2253, 7890614, Extension by one, Extension by one of $2252$
2254, 7890615, Extension by one, Extension by one of $2253$
2255, 7890616, Extension by one, Extension by one of $2254$
2256, 7890617, Extension by one, Extension by one of $2255$
2257, 7890618, Extension by one, Extension by one of $2256$
2258, 7890619, Extension by one, Extension by one of $2257$
2259, 7890620, Extension by one, Extension by one of $2258$
2260, 7890621, Extension by one, Extension by one of $2259$
2261, 7890622, Extension by one, Extension by one of $2260$
2262, 7890623, Extension by one, Extension by one of $2261$
2263, 7890624, Extension by one, Extension by one of $2262$
2264, 7890625, Extension by one, Extension by one of $2263$
2265, 7890626, Extension by one, Extension by one of $2264$
2266, 7890627, Extension by one, Extension by one of $2265$
2267, 7890628, Extension by one, Extension by one of $2266$
2268, 7890629, Extension by one, Extension by one of $2267$
2269, 7890630, Extension by one, Extension by one of $2268$
2270, 7890631, Extension by one, Extension by one of $2269$
2271, 7890632, Extension by one, Extension by one of $2270$
2272, 7890633, Extension by one, Extension by one of $2271$
2273, 7890634, Extension by one, Extension by one of $2272$
2274, 7890635, Extension by one, Extension by one of $2273$
2275, 7890636, Extension by one, Extension by one of $2274$
2276, 7890637, Extension by one, Extension by one of $2275$
2277, 7890638, Extension by one, Extension by one of $2276$
2278, 7890639, Extension by one, Extension by one of $2277$
2279, 7890640, Extension by one, Extension by one of $2278$
2280, 7890641, Extension by one, Extension by one of $2279$
2281, 7890642, Extension by one, Extension by one of $2280$
2282, 7890643, Extension by one, Extension by one of $2281$
2283, 7890644, Extension by one, Extension by one of $2282$
2284, 7890645, Extension by one, Extension by one of $2283$
2285, 7890646, Extension by one, Extension by one of $2284$
2286, 7890647, Extension by one, Extension by one of $2285$
2287, 7890648, Extension by one, Extension by one of $2286$
2288, 7890649, Extension by one, Extension by one of $2287$
2289, 7890650, Extension by one, Extension by one of $2288$
2290, 7890651, Extension by one, Extension by one of $2289$
2291, 7890652, Extension by one, Extension by one of $2290$
2292, 7890653, Extension by one, Extension by one of $2291$
2293, 7890654, Extension by one, Extension by one of $2292$
2294, 7890655, Extension by one, Extension by one of $2293$
2295, 7890656, Extension by one, Extension by one of $2294$
2296, 7890657, Extension by one, Extension by one of $2295$
2297, 7890658, Extension by one, Extension by one of $2296$
2298, 7890659, Extension by one, Extension by one of $2297$
2299, 7890660, Extension by one, Extension by one of $2298$
2300, 7890661, Extension by one, Extension by one of $2299$
2301, 7890662, Extension by one, Extension by one of $2300$
2302, 7890663, Extension by one, Extension by one of $2301$
2303, 7890664, Extension by one, Extension by one of $2302$
2304, 7890665, Extension by one, Extension by one of $2303$
2305, 7890666, Extension by one, Extension by one of $2304$
2306, 7890667, Extension by one, Extension by one of $2305$
2307, 7890668, Extension by one, Extension by one of $2306$
2308, 7890669, Extension by one, Extension by one of $2307$
2309, 7890670, Extension by one, Extension by one of $2308$
2310, 7890671, Extension by one, Extension by one of $2309$
2311, 7890672, Extension by one, Extension by one of $2310$
2312, 7890673, Extension by one, Extension by one of $2311$
2313, 7890674, Extension by one, Extension by one of $2312$
2314, 7890675, Extension by one, Extension by one of $2313$
2315, 7890676, Extension by one, Extension by one of $2314$
2316, 7890677, Extension by one, Extension by one of $2315$
2317, 7890678, Extension by one, Extension by one of $2316$
2318, 7890679, Extension by one, Extension by one of $2317$
2319, 7890680, Extension by one, Extension by one of $2318$
2320, 7890681, Extension by one, Extension by one of $2319$
2321, 7890682, Extension by one, Extension by one of $2320$
2322, 7890683, Extension by one, Extension by one of $2321$
2323, 7890684, Extension by one, Extension by one of $2322$
2324, 7890685, Extension by one, Extension by one of $2323$
2325, 7890686, Extension by one, Extension by one of $2324$
2326, 7890687, Extension by one, Extension by one of $2325$
2327, 7890688, Extension by one, Extension by one of $2326$
2328, 7890689, Extension by one, Extension by one of $2327$
2329, 7890690, Extension by one, Extension by one of $2328$
2330, 7890691, Extension by one, Extension by one of $2329$
2331, 7890692, Extension by one, Extension by one of $2330$
2332, 7890693, Extension by one, Extension by one of $2331$
2333, 7890694, Extension by one, Extension by one of $2332$
2334, 7890695, Extension by one, Extension by one of $2333$
2335, 7890696, Extension by one, Extension by one of $2334$
2336, 7890697, Extension by one, Extension by one of $2335$
2337, 7890698, Extension by one, Extension by one of $2336$
2338, 7890699, Extension by one, Extension by one of $2337$
2339, 7890700, Extension by one, Extension by one of $2338$
2340, 7890701, Extension by one, Extension by one of $2339$
2341, 7890702, Extension by one, Extension by one of $2340$
2342, 7890703, Extension by one, Extension by one of $2341$
2343, 7890704, Extension by one, Extension by one of $2342$
2344, 7890737, Additive, Add($224$,$2120$)
2345, 7890738, Additive, Add($224$,$2121$)
2346, 7890739, Additive, Add($224$,$2122$)
2347, 7890740, Additive, Add($224$,$2123$)
2348, 7890741, Additive, Add($224$,$2124$)
2349, 7890742, Additive, Add($224$,$2125$)
2350, 7890743, Additive, Add($224$,$2126$)
2351, 7890744, Additive, Add($224$,$2127$)
2352, 7890745, Additive, Add($224$,$2128$)
2353, 7890746, Additive, Add($224$,$2129$)
2354, 7890747, Additive, Add($224$,$2130$)
2355, 7890748, Additive, Add($224$,$2131$)
2356, 7890749, Additive, Add($224$,$2132$)
2357, 7890750, Additive, Add($224$,$2133$)
2358, 7890770, Additive, Add($238$,$2120$)
2359, 7890771, Additive, Add($238$,$2121$)
2360, 12117361, Reed-Solomon, RS($59^{1}$,$4$,$40$)
2361, 12117362, Extension by one, Extension by one of $2360$
2362, 12117363, Extension by one, Extension by one of $2361$
2363, 12117364, Extension by one, Extension by one of $2362$
2364, 12117365, Extension by one, Extension by one of $2363$
2365, 12117366, Extension by one, Extension by one of $2364$
2366, 12117367, Extension by one, Extension by one of $2365$
2367, 12117368, Extension by one, Extension by one of $2366$
2368, 12117369, Extension by one, Extension by one of $2367$
2369, 12117370, Extension by one, Extension by one of $2368$
2370, 12117371, Extension by one, Extension by one of $2369$
2371, 12117372, Extension by one, Extension by one of $2370$
2372, 12117373, Extension by one, Extension by one of $2371$
2373, 12117374, Extension by one, Extension by one of $2372$
2374, 12117375, Extension by one, Extension by one of $2373$
2375, 12117376, Extension by one, Extension by one of $2374$
2376, 12117377, Extension by one, Extension by one of $2375$
2377, 12117378, Extension by one, Extension by one of $2376$
2378, 12117379, Extension by one, Extension by one of $2377$
2379, 12117380, Extension by one, Extension by one of $2378$
2380, 12117381, Extension by one, Extension by one of $2379$
2381, 12117382, Extension by one, Extension by one of $2380$
2382, 12117383, Extension by one, Extension by one of $2381$
2383, 12117384, Extension by one, Extension by one of $2382$
2384, 12117385, Extension by one, Extension by one of $2383$
2385, 12117386, Extension by one, Extension by one of $2384$
2386, 12117387, Extension by one, Extension by one of $2385$
2387, 12117388, Extension by one, Extension by one of $2386$
2388, 12117389, Extension by one, Extension by one of $2387$
2389, 12117390, Extension by one, Extension by one of $2388$
