t,n,short source,long source
887, 1048663, Extension by one, Extension by one of $886$
888, 1048664, Extension by one, Extension by one of $887$
889, 1048665, Extension by one, Extension by one of $888$
890, 1048666, Extension by one, Extension by one of $889$
891, 1048667, Extension by one, Extension by one of $890$
892, 1048668, Extension by one, Extension by one of $891$
893, 1048669, Extension by one, Extension by one of $892$
894, 1048670, Extension by one, Extension by one of $893$
895, 1048671, Extension by one, Extension by one of $894$
896, 1048672, Extension by one, Extension by one of $895$
897, 1048673, Extension by one, Extension by one of $896$
898, 1048674, Extension by one, Extension by one of $897$
899, 1048697, Additive, Add($99$,$800$)
900, 1048698, Additive, Add($99$,$801$)
901, 1048699, Additive, Add($99$,$802$)
902, 1048700, Additive, Add($99$,$803$)
903, 1048701, Additive, Add($99$,$804$)
904, 1048702, Additive, Add($99$,$805$)
905, 1048703, Additive, Add($99$,$806$)
906, 1048704, Additive, Add($99$,$807$)
907, 1048705, Additive, Add($99$,$808$)
908, 1048706, Additive, Add($99$,$809$)
909, 1048707, Additive, Add($99$,$810$)
910, 1048708, Additive, Add($99$,$811$)
911, 1048709, Additive, Add($99$,$812$)
912, 1048710, Additive, Add($99$,$813$)
913, 1048711, Additive, Add($99$,$814$)
914, 1048712, Additive, Add($99$,$815$)
915, 1048713, Additive, Add($99$,$816$)
916, 1048714, Additive, Add($99$,$817$)
917, 1048745, Additive, Add($117$,$800$)
918, 1048746, Additive, Add($117$,$801$)
919, 1048747, Additive, Add($117$,$802$)
920, 1048748, Additive, Add($117$,$803$)
921, 1048749, Additive, Add($117$,$804$)
922, 1048750, Additive, Add($117$,$805$)
923, 1048751, Additive, Add($117$,$806$)
924, 1048752, Additive, Add($117$,$807$)
925, 1874161, Reed-Solomon, RS($37^{1}$,$4$,$25$)
926, 1874162, Extension by one, Extension by one of $925$
927, 1874163, Extension by one, Extension by one of $926$
928, 1874164, Extension by one, Extension by one of $927$
929, 1874165, Extension by one, Extension by one of $928$
930, 1874166, Extension by one, Extension by one of $929$
931, 1874167, Extension by one, Extension by one of $930$
932, 1874168, Extension by one, Extension by one of $931$
933, 1874169, Extension by one, Extension by one of $932$
934, 1874170, Extension by one, Extension by one of $933$
935, 1874171, Extension by one, Extension by one of $934$
936, 1874172, Extension by one, Extension by one of $935$
937, 1874173, Extension by one, Extension by one of $936$
938, 1874174, Extension by one, Extension by one of $937$
939, 1874175, Extension by one, Extension by one of $938$
940, 1874176, Extension by one, Extension by one of $939$
941, 1874177, Extension by one, Extension by one of $940$
942, 1874178, Extension by one, Extension by one of $941$
943, 1874179, Extension by one, Extension by one of $942$
944, 1874180, Extension by one, Extension by one of $943$
945, 1874181, Extension by one, Extension by one of $944$
946, 1874182, Extension by one, Extension by one of $945$
947, 1874183, Extension by one, Extension by one of $946$
948, 1874184, Extension by one, Extension by one of $947$
949, 1874185, Extension by one, Extension by one of $948$
950, 1874186, Extension by one, Extension by one of $949$
951, 1874187, Extension by one, Extension by one of $950$
952, 1874188, Extension by one, Extension by one of $951$
953, 1874189, Extension by one, Extension by one of $952$
954, 1874190, Extension by one, Extension by one of $953$
955, 1874191, Extension by one, Extension by one of $954$
956, 1874192, Extension by one, Extension by one of $955$
957, 1874193, Extension by one, Extension by one of $956$
958, 1874194, Extension by one, Extension by one of $957$
959, 1874195, Extension by one, Extension by one of $958$
960, 1874196, Extension by one, Extension by one of $959$
961, 1874197, Extension by one, Extension by one of $960$
962, 1874198, Extension by one, Extension by one of $961$
963, 1874199, Extension by one, Extension by one of $962$
964, 1874200, Extension by one, Extension by one of $963$
965, 1874201, Extension by one, Extension by one of $964$
966, 1874202, Extension by one, Extension by one of $965$
967, 1874203, Extension by one, Extension by one of $966$
968, 1874204, Extension by one, Extension by one of $967$
969, 1874205, Extension by one, Extension by one of $968$
970, 1874206, Extension by one, Extension by one of $969$
971, 1874207, Extension by one, Extension by one of $970$
972, 1874208, Extension by one, Extension by one of $971$
973, 1874209, Extension by one, Extension by one of $972$
974, 1874210, Extension by one, Extension by one of $973$
975, 1874211, Extension by one, Extension by one of $974$
976, 1874212, Extension by one, Extension by one of $975$
977, 1874213, Extension by one, Extension by one of $976$
978, 1874214, Extension by one, Extension by one of $977$
979, 1874215, Extension by one, Extension by one of $978$
980, 1874216, Extension by one, Extension by one of $979$
981, 1874217, Extension by one, Extension by one of $980$
982, 1874218, Extension by one, Extension by one of $981$
983, 1874219, Extension by one, Extension by one of $982$
984, 1874220, Extension by one, Extension by one of $983$
985, 1874221, Extension by one, Extension by one of $984$
986, 1874222, Extension by one, Extension by one of $985$
987, 1874223, Extension by one, Extension by one of $986$
988, 1874224, Extension by one, Extension by one of $987$
989, 1874225, Extension by one, Extension by one of $988$
990, 1874226, Extension by one, Extension by one of $989$
991, 1874227, Extension by one, Extension by one of $990$
992, 1874228, Extension by one, Extension by one of $991$
993, 1874229, Extension by one, Extension by one of $992$
994, 1874230, Extension by one, Extension by one of $993$
995, 1874231, Extension by one, Extension by one of $994$
996, 1874232, Extension by one, Extension by one of $995$
997, 1874233, Extension by one, Extension by one of $996$
998, 1874234, Extension by one, Extension by one of $997$
999, 1874235, Extension by one, Extension by one of $998$
1000, 1874236, Extension by one, Extension by one of $999$
1001, 1874237, Extension by one, Extension by one of $1000$
1002, 1874238, Extension by one, Extension by one of $1001$
1003, 1874239, Extension by one, Extension by one of $1002$
1004, 1874240, Extension by one, Extension by one of $1003$
1005, 1874241, Extension by one, Extension by one of $1004$
1006, 1874242, Extension by one, Extension by one of $1005$
1007, 1874243, Extension by one, Extension by one of $1006$
1008, 1874244, Extension by one, Extension by one of $1007$
1009, 1874245, Extension by one, Extension by one of $1008$
1010, 1874246, Extension by one, Extension by one of $1009$
1011, 1874247, Extension by one, Extension by one of $1010$
1012, 1874248, Extension by one, Extension by one of $1011$
1013, 1874249, Extension by one, Extension by one of $1012$
1014, 1874250, Extension by one, Extension by one of $1013$
1015, 1874251, Extension by one, Extension by one of $1014$
1016, 1874252, Extension by one, Extension by one of $1015$
1017, 1874253, Extension by one, Extension by one of $1016$
1018, 1874254, Extension by one, Extension by one of $1017$
1019, 1874255, Extension by one, Extension by one of $1018$
1020, 1874256, Extension by one, Extension by one of $1019$
1021, 1874257, Extension by one, Extension by one of $1020$
1022, 1874258, Extension by one, Extension by one of $1021$
1023, 1874259, Extension by one, Extension by one of $1022$
1024, 1874282, Additive, Add($99$,$925$)
1025, 2825761, Reed-Solomon, RS($41^{1}$,$4$,$25$)
1026, 2825762, Extension by one, Extension by one of $1025$
1027, 2825763, Extension by one, Extension by one of $1026$
1028, 2825764, Extension by one, Extension by one of $1027$
1029, 2825765, Extension by one, Extension by one of $1028$
1030, 2825766, Extension by one, Extension by one of $1029$
1031, 2825767, Extension by one, Extension by one of $1030$
1032, 2825768, Extension by one, Extension by one of $1031$
1033, 2825769, Extension by one, Extension by one of $1032$
1034, 2825770, Extension by one, Extension by one of $1033$
1035, 2825771, Extension by one, Extension by one of $1034$
1036, 2825772, Extension by one, Extension by one of $1035$
1037, 2825773, Extension by one, Extension by one of $1036$
1038, 2825774, Extension by one, Extension by one of $1037$
1039, 2825775, Extension by one, Extension by one of $1038$
1040, 2825776, Extension by one, Extension by one of $1039$
1041, 2825777, Extension by one, Extension by one of $1040$
1042, 2825778, Extension by one, Extension by one of $1041$
1043, 2825779, Extension by one, Extension by one of $1042$
1044, 2825780, Extension by one, Extension by one of $1043$
1045, 2825781, Extension by one, Extension by one of $1044$
1046, 2825782, Extension by one, Extension by one of $1045$
1047, 2825783, Extension by one, Extension by one of $1046$
1048, 2825784, Extension by one, Extension by one of $1047$
1049, 2825785, Extension by one, Extension by one of $1048$
1050, 2825786, Extension by one, Extension by one of $1049$
1051, 2825787, Extension by one, Extension by one of $1050$
1052, 2825788, Extension by one, Extension by one of $1051$
1053, 2825789, Extension by one, Extension by one of $1052$
1054, 2825790, Extension by one, Extension by one of $1053$
1055, 2825791, Extension by one, Extension by one of $1054$
1056, 33554432, Reed-Solomon, RS($2^{5}$,$5$,$33$)
1057, 33554433, Extension by one, Extension by one of $1056$
1058, 33554434, Extension by one, Extension by one of $1057$
1059, 33554435, Extension by one, Extension by one of $1058$
1060, 33554436, Extension by one, Extension by one of $1059$
1061, 33554437, Extension by one, Extension by one of $1060$
1062, 33554438, Extension by one, Extension by one of $1061$
1063, 33554439, Extension by one, Extension by one of $1062$
1064, 33554440, Extension by one, Extension by one of $1063$
1065, 33554441, Extension by one, Extension by one of $1064$
1066, 33554442, Extension by one, Extension by one of $1065$
1067, 33554443, Extension by one, Extension by one of $1066$
1068, 33554444, Extension by one, Extension by one of $1067$
1069, 33554445, Extension by one, Extension by one of $1068$
1070, 33554446, Extension by one, Extension by one of $1069$
1071, 33554447, Extension by one, Extension by one of $1070$
1072, 33554448, Extension by one, Extension by one of $1071$
1073, 33554449, Extension by one, Extension by one of $1072$
1074, 33554450, Extension by one, Extension by one of $1073$
1075, 33554451, Extension by one, Extension by one of $1074$
1076, 33554452, Extension by one, Extension by one of $1075$
1077, 33554453, Extension by one, Extension by one of $1076$
1078, 33554454, Extension by one, Extension by one of $1077$
1079, 33554455, Extension by one, Extension by one of $1078$
1080, 33554456, Extension by one, Extension by one of $1079$
1081, 33554457, Extension by one, Extension by one of $1080$
1082, 33554458, Extension by one, Extension by one of $1081$
1083, 33554459, Extension by one, Extension by one of $1082$
1084, 33554460, Extension by one, Extension by one of $1083$
1085, 33554461, Extension by one, Extension by one of $1084$
1086, 33554462, Extension by one, Extension by one of $1085$
1087, 33554463, Extension by one, Extension by one of $1086$
1088, 33554464, Extension by one, Extension by one of $1087$
1089, 33554465, Extension by one, Extension by one of $1088$
1090, 33554466, Extension by one, Extension by one of $1089$
1091, 33554467, Extension by one, Extension by one of $1090$
1092, 33554468, Extension by one, Extension by one of $1091$
1093, 33554469, Extension by one, Extension by one of $1092$
1094, 33554470, Extension by one, Extension by one of $1093$
1095, 33554471, Extension by one, Extension by one of $1094$
1096, 33554472, Extension by one, Extension by one of $1095$
1097, 33554473, Extension by one, Extension by one of $1096$
1098, 33554474, Extension by one, Extension by one of $1097$
1099, 33554475, Extension by one, Extension by one of $1098$
1100, 33554476, Extension by one, Extension by one of $1099$
1101, 33554477, Extension by one, Extension by one of $1100$
1102, 33554478, Extension by one, Extension by one of $1101$
1103, 33554479, Extension by one, Extension by one of $1102$
1104, 33554480, Extension by one, Extension by one of $1103$
1105, 33554481, Extension by one, Extension by one of $1104$
1106, 33554482, Extension by one, Extension by one of $1105$
1107, 33554483, Extension by one, Extension by one of $1106$
1108, 33554484, Extension by one, Extension by one of $1107$
1109, 33554485, Extension by one, Extension by one of $1108$
1110, 33554486, Extension by one, Extension by one of $1109$
1111, 33554487, Extension by one, Extension by one of $1110$
1112, 33554488, Extension by one, Extension by one of $1111$
1113, 33554489, Extension by one, Extension by one of $1112$
1114, 33554490, Extension by one, Extension by one of $1113$
1115, 33554491, Extension by one, Extension by one of $1114$
1116, 33554492, Extension by one, Extension by one of $1115$
1117, 33554493, Extension by one, Extension by one of $1116$
1118, 33554494, Extension by one, Extension by one of $1117$
1119, 33554495, Extension by one, Extension by one of $1118$
1120, 33554496, Extension by one, Extension by one of $1119$
1121, 33554497, Extension by one, Extension by one of $1120$
1122, 33554498, Extension by one, Extension by one of $1121$
1123, 33554499, Extension by one, Extension by one of $1122$
1124, 33554500, Extension by one, Extension by one of $1123$
1125, 33554501, Extension by one, Extension by one of $1124$
1126, 33554502, Extension by one, Extension by one of $1125$
1127, 33554503, Extension by one, Extension by one of $1126$
1128, 33554504, Extension by one, Extension by one of $1127$
1129, 33554505, Extension by one, Extension by one of $1128$
1130, 33554506, Extension by one, Extension by one of $1129$
1131, 33554507, Extension by one, Extension by one of $1130$
1132, 33554508, Extension by one, Extension by one of $1131$
1133, 33554509, Extension by one, Extension by one of $1132$
1134, 33554510, Extension by one, Extension by one of $1133$
1135, 33554511, Extension by one, Extension by one of $1134$
1136, 33554512, Extension by one, Extension by one of $1135$
1137, 33554513, Extension by one, Extension by one of $1136$
1138, 33554514, Extension by one, Extension by one of $1137$
1139, 33554515, Extension by one, Extension by one of $1138$
1140, 33554516, Extension by one, Extension by one of $1139$
1141, 33554517, Extension by one, Extension by one of $1140$
1142, 33554518, Extension by one, Extension by one of $1141$
1143, 33554519, Extension by one, Extension by one of $1142$
1144, 33554520, Extension by one, Extension by one of $1143$
1145, 33554521, Extension by one, Extension by one of $1144$
1146, 33554522, Extension by one, Extension by one of $1145$
1147, 33554523, Extension by one, Extension by one of $1146$
1148, 33554524, Extension by one, Extension by one of $1147$
1149, 33554525, Extension by one, Extension by one of $1148$
1150, 33554526, Extension by one, Extension by one of $1149$
1151, 33554527, Extension by one, Extension by one of $1150$
1152, 33554528, Extension by one, Extension by one of $1151$
1153, 33554529, Extension by one, Extension by one of $1152$
1154, 33554530, Extension by one, Extension by one of $1153$
1155, 33554553, Additive, Add($99$,$1056$)
1156, 33554554, Additive, Add($99$,$1057$)
1157, 33554555, Additive, Add($99$,$1058$)
1158, 33554556, Additive, Add($99$,$1059$)
1159, 33554557, Additive, Add($99$,$1060$)
1160, 33554558, Additive, Add($99$,$1061$)
1161, 33554559, Additive, Add($99$,$1062$)
1162, 33554560, Additive, Add($99$,$1063$)
1163, 33554561, Additive, Add($99$,$1064$)
1164, 33554562, Additive, Add($99$,$1065$)
1165, 33554563, Additive, Add($99$,$1066$)
1166, 33554564, Additive, Add($99$,$1067$)
1167, 33554565, Additive, Add($99$,$1068$)
1168, 33554566, Additive, Add($99$,$1069$)
1169, 33554567, Additive, Add($99$,$1070$)
1170, 33554568, Additive, Add($99$,$1071$)
1171, 33554569, Additive, Add($99$,$1072$)
1172, 33554570, Additive, Add($99$,$1073$)
1173, 33554601, Additive, Add($117$,$1056$)
1174, 33554602, Additive, Add($117$,$1057$)
1175, 33554603, Additive, Add($117$,$1058$)
1176, 33554604, Additive, Add($117$,$1059$)
1177, 33554605, Additive, Add($117$,$1060$)
1178, 33554606, Additive, Add($117$,$1061$)
1179, 33554607, Additive, Add($117$,$1062$)
1180, 33554608, Additive, Add($117$,$1063$)
1181, 33554609, Additive, Add($117$,$1064$)
1182, 33554610, Additive, Add($117$,$1065$)
1183, 33554611, Additive, Add($117$,$1066$)
1184, 33554612, Additive, Add($117$,$1067$)
1185, 33554613, Additive, Add($117$,$1068$)
1186, 33554614, Additive, Add($117$,$1069$)
1187, 33554615, Additive, Add($117$,$1070$)
1188, 33554616, Additive, Add($117$,$1071$)
1189, 33554617, Additive, Add($117$,$1072$)
1190, 33554618, Additive, Add($117$,$1073$)
1191, 33554619, Additive, Add($117$,$1074$)
1192, 33554620, Additive, Add($117$,$1075$)
1193, 33554621, Additive, Add($117$,$1076$)
1194, 33554622, Additive, Add($117$,$1077$)
1195, 33554623, Additive, Add($117$,$1078$)
1196, 33554624, Additive, Add($117$,$1079$)
1197, 33554625, Additive, Add($117$,$1080$)
1198, 33554626, Additive, Add($117$,$1081$)
1199, 33554627, Additive, Add($117$,$1082$)
1200, 33554688, Additive, Add($144$,$1056$)
1201, 33554689, Additive, Add($144$,$1057$)
1202, 33554690, Additive, Add($144$,$1058$)
1203, 33554691, Additive, Add($144$,$1059$)
1204, 33554692, Additive, Add($144$,$1060$)
1205, 33554693, Additive, Add($144$,$1061$)
1206, 33554694, Additive, Add($144$,$1062$)
1207, 33554695, Additive, Add($144$,$1063$)
1208, 33554696, Additive, Add($144$,$1064$)
1209, 33554721, Additive, Add($153$,$1056$)
1210, 33554722, Additive, Add($153$,$1057$)
1211, 33554723, Additive, Add($153$,$1058$)
1212, 33554724, Additive, Add($153$,$1059$)
1213, 33554725, Additive, Add($153$,$1060$)
1214, 33554726, Additive, Add($153$,$1061$)
1215, 33554727, Additive, Add($153$,$1062$)
1216, 33554728, Additive, Add($153$,$1063$)
1217, 33554729, Additive, Add($153$,$1064$)
1218, 33554730, Additive, Add($153$,$1065$)
1219, 33554731, Additive, Add($153$,$1066$)
1220, 33554732, Additive, Add($153$,$1067$)
1221, 69343957, Reed-Solomon, RS($37^{1}$,$5$,$33$)
1222, 69343958, Extension by one, Extension by one of $1221$
1223, 69343959, Extension by one, Extension by one of $1222$
1224, 69343960, Extension by one, Extension by one of $1223$
1225, 69343961, Extension by one, Extension by one of $1224$
1226, 69343962, Extension by one, Extension by one of $1225$
1227, 69343963, Extension by one, Extension by one of $1226$
1228, 69343964, Extension by one, Extension by one of $1227$
1229, 69343965, Extension by one, Extension by one of $1228$
1230, 69343966, Extension by one, Extension by one of $1229$
1231, 69343967, Extension by one, Extension by one of $1230$
1232, 69343968, Extension by one, Extension by one of $1231$
1233, 69343969, Extension by one, Extension by one of $1232$
1234, 69343970, Extension by one, Extension by one of $1233$
1235, 69343971, Extension by one, Extension by one of $1234$
1236, 69343972, Extension by one, Extension by one of $1235$
1237, 69343973, Extension by one, Extension by one of $1236$
1238, 69343974, Extension by one, Extension by one of $1237$
1239, 69343975, Extension by one, Extension by one of $1238$
1240, 69343976, Extension by one, Extension by one of $1239$
1241, 69343977, Extension by one, Extension by one of $1240$
1242, 69343978, Extension by one, Extension by one of $1241$
1243, 69343979, Extension by one, Extension by one of $1242$
1244, 69343980, Extension by one, Extension by one of $1243$
1245, 69343981, Extension by one, Extension by one of $1244$
1246, 69343982, Extension by one, Extension by one of $1245$
1247, 69343983, Extension by one, Extension by one of $1246$
1248, 69343984, Extension by one, Extension by one of $1247$
1249, 69343985, Extension by one, Extension by one of $1248$
1250, 69343986, Extension by one, Extension by one of $1249$
1251, 69343987, Extension by one, Extension by one of $1250$
1252, 69343988, Extension by one, Extension by one of $1251$
1253, 69343989, Extension by one, Extension by one of $1252$
1254, 69343990, Extension by one, Extension by one of $1253$
1255, 69343991, Extension by one, Extension by one of $1254$
1256, 69343992, Extension by one, Extension by one of $1255$
1257, 69343993, Extension by one, Extension by one of $1256$
1258, 69343994, Extension by one, Extension by one of $1257$
1259, 69343995, Extension by one, Extension by one of $1258$
1260, 69343996, Extension by one, Extension by one of $1259$
1261, 69343997, Extension by one, Extension by one of $1260$
1262, 69343998, Extension by one, Extension by one of $1261$
1263, 69343999, Extension by one, Extension by one of $1262$
1264, 69344000, Extension by one, Extension by one of $1263$
1265, 69344001, Extension by one, Extension by one of $1264$
1266, 69344002, Extension by one, Extension by one of $1265$
1267, 69344003, Extension by one, Extension by one of $1266$
1268, 69344004, Extension by one, Extension by one of $1267$
1269, 69344005, Extension by one, Extension by one of $1268$
1270, 69344006, Extension by one, Extension by one of $1269$
1271, 69344007, Extension by one, Extension by one of $1270$
1272, 69344008, Extension by one, Extension by one of $1271$
1273, 69344009, Extension by one, Extension by one of $1272$
1274, 69344010, Extension by one, Extension by one of $1273$
1275, 69344011, Extension by one, Extension by one of $1274$
1276, 69344012, Extension by one, Extension by one of $1275$
1277, 69344013, Extension by one, Extension by one of $1276$
1278, 69344014, Extension by one, Extension by one of $1277$
1279, 69344015, Extension by one, Extension by one of $1278$
1280, 69344016, Extension by one, Extension by one of $1279$
1281, 69344017, Extension by one, Extension by one of $1280$
1282, 69344018, Extension by one, Extension by one of $1281$
1283, 69344019, Extension by one, Extension by one of $1282$
1284, 69344020, Extension by one, Extension by one of $1283$
1285, 69344021, Extension by one, Extension by one of $1284$
1286, 69344022, Extension by one, Extension by one of $1285$
1287, 69344023, Extension by one, Extension by one of $1286$
1288, 69344024, Extension by one, Extension by one of $1287$
1289, 69344025, Extension by one, Extension by one of $1288$
1290, 69344026, Extension by one, Extension by one of $1289$
1291, 69344027, Extension by one, Extension by one of $1290$
1292, 69344028, Extension by one, Extension by one of $1291$
1293, 69344029, Extension by one, Extension by one of $1292$
1294, 69344030, Extension by one, Extension by one of $1293$
1295, 69344031, Extension by one, Extension by one of $1294$
1296, 69344032, Extension by one, Extension by one of $1295$
1297, 69344033, Extension by one, Extension by one of $1296$
1298, 69344034, Extension by one, Extension by one of $1297$
1299, 69344035, Extension by one, Extension by one of $1298$
1300, 69344036, Extension by one, Extension by one of $1299$
1301, 69344037, Extension by one, Extension by one of $1300$
1302, 69344038, Extension by one, Extension by one of $1301$
1303, 69344039, Extension by one, Extension by one of $1302$
1304, 69344040, Extension by one, Extension by one of $1303$
1305, 69344041, Extension by one, Extension by one of $1304$
1306, 69344042, Extension by one, Extension by one of $1305$
1307, 69344043, Extension by one, Extension by one of $1306$
1308, 69344044, Extension by one, Extension by one of $1307$
1309, 69344045, Extension by one, Extension by one of $1308$
1310, 69344046, Extension by one, Extension by one of $1309$
1311, 69344047, Extension by one, Extension by one of $1310$
1312, 69344048, Extension by one, Extension by one of $1311$
1313, 69344049, Extension by one, Extension by one of $1312$
1314, 69344050, Extension by one, Extension by one of $1313$
1315, 69344051, Extension by one, Extension by one of $1314$
1316, 69344052, Extension by one, Extension by one of $1315$
1317, 69344053, Extension by one, Extension by one of $1316$
1318, 69344054, Extension by one, Extension by one of $1317$
1319, 69344055, Extension by one, Extension by one of $1318$
1320, 69344078, Additive, Add($99$,$1221$)
1321, 69344079, Additive, Add($99$,$1222$)
1322, 69344080, Additive, Add($99$,$1223$)
1323, 69344081, Additive, Add($99$,$1224$)
1324, 69344082, Additive, Add($99$,$1225$)
1325, 69344083, Additive, Add($99$,$1226$)
1326, 69344084, Additive, Add($99$,$1227$)
1327, 69344085, Additive, Add($99$,$1228$)
1328, 69344086, Additive, Add($99$,$1229$)
1329, 69344087, Additive, Add($99$,$1230$)
1330, 69344088, Additive, Add($99$,$1231$)
1331, 69344089, Additive, Add($99$,$1232$)
1332, 69344090, Additive, Add($99$,$1233$)
1333, 69344091, Additive, Add($99$,$1234$)
1334, 69344092, Additive, Add($99$,$1235$)
1335, 69344093, Additive, Add($99$,$1236$)
1336, 69344094, Additive, Add($99$,$1237$)
1337, 69344095, Additive, Add($99$,$1238$)
1338, 69344126, Additive, Add($117$,$1221$)
1339, 69344127, Additive, Add($117$,$1222$)
1340, 69344128, Additive, Add($117$,$1223$)
1341, 69344129, Additive, Add($117$,$1224$)
1342, 69344130, Additive, Add($117$,$1225$)
1343, 69344131, Additive, Add($117$,$1226$)
1344, 69344132, Additive, Add($117$,$1227$)
1345, 69344133, Additive, Add($117$,$1228$)
1346, 69344134, Additive, Add($117$,$1229$)
1347, 69344135, Additive, Add($117$,$1230$)
1348, 69344136, Additive, Add($117$,$1231$)
1349, 69344137, Additive, Add($117$,$1232$)
1350, 69344138, Additive, Add($117$,$1233$)
1351, 69344139, Additive, Add($117$,$1234$)
1352, 69344140, Additive, Add($117$,$1235$)
1353, 115856201, Reed-Solomon, RS($41^{1}$,$5$,$33$)
1354, 115856202, Extension by one, Extension by one of $1353$
1355, 115856203, Extension by one, Extension by one of $1354$
1356, 115856204, Extension by one, Extension by one of $1355$
1357, 115856205, Extension by one, Extension by one of $1356$
1358, 115856206, Extension by one, Extension by one of $1357$
1359, 115856207, Extension by one, Extension by one of $1358$
1360, 115856208, Extension by one, Extension by one of $1359$
1361, 115856209, Extension by one, Extension by one of $1360$
1362, 115856210, Extension by one, Extension by one of $1361$
1363, 115856211, Extension by one, Extension by one of $1362$
1364, 115856212, Extension by one, Extension by one of $1363$
1365, 115856213, Extension by one, Extension by one of $1364$
1366, 115856214, Extension by one, Extension by one of $1365$
1367, 115856215, Extension by one, Extension by one of $1366$
1368, 115856216, Extension by one, Extension by one of $1367$
1369, 115856217, Extension by one, Extension by one of $1368$
1370, 115856218, Extension by one, Extension by one of $1369$
1371, 115856219, Extension by one, Extension by one of $1370$
1372, 115856220, Extension by one, Extension by one of $1371$
1373, 115856221, Extension by one, Extension by one of $1372$
1374, 115856222, Extension by one, Extension by one of $1373$
1375, 115856223, Extension by one, Extension by one of $1374$
1376, 115856224, Extension by one, Extension by one of $1375$
1377, 115856225, Extension by one, Extension by one of $1376$
1378, 115856226, Extension by one, Extension by one of $1377$
1379, 115856227, Extension by one, Extension by one of $1378$
1380, 115856228, Extension by one, Extension by one of $1379$
1381, 115856229, Extension by one, Extension by one of $1380$
1382, 115856230, Extension by one, Extension by one of $1381$
1383, 115856231, Extension by one, Extension by one of $1382$
1384, 115856232, Extension by one, Extension by one of $1383$
1385, 115856233, Extension by one, Extension by one of $1384$
1386, 115856234, Extension by one, Extension by one of $1385$
1387, 115856235, Extension by one, Extension by one of $1386$
1388, 115856236, Extension by one, Extension by one of $1387$
1389, 115856237, Extension by one, Extension by one of $1388$
1390, 115856238, Extension by one, Extension by one of $1389$
1391, 115856239, Extension by one, Extension by one of $1390$
1392, 115856240, Extension by one, Extension by one of $1391$
1393, 115856241, Extension by one, Extension by one of $1392$
1394, 115856242, Extension by one, Extension by one of $1393$
1395, 115856243, Extension by one, Extension by one of $1394$
1396, 115856244, Extension by one, Extension by one of $1395$
1397, 115856245, Extension by one, Extension by one of $1396$
1398, 115856246, Extension by one, Extension by one of $1397$
1399, 115856247, Extension by one, Extension by one of $1398$
1400, 115856248, Extension by one, Extension by one of $1399$
1401, 115856249, Extension by one, Extension by one of $1400$
1402, 115856250, Extension by one, Extension by one of $1401$
1403, 115856251, Extension by one, Extension by one of $1402$
1404, 115856252, Extension by one, Extension by one of $1403$
1405, 115856253, Extension by one, Extension by one of $1404$
1406, 115856254, Extension by one, Extension by one of $1405$
1407, 115856255, Extension by one, Extension by one of $1406$
1408, 115856256, Extension by one, Extension by one of $1407$
1409, 115856257, Extension by one, Extension by one of $1408$
1410, 115856258, Extension by one, Extension by one of $1409$
1411, 115856259, Extension by one, Extension by one of $1410$
1412, 115856260, Extension by one, Extension by one of $1411$
1413, 115856261, Extension by one, Extension by one of $1412$
1414, 115856262, Extension by one, Extension by one of $1413$
1415, 115856263, Extension by one, Extension by one of $1414$
1416, 115856264, Extension by one, Extension by one of $1415$
1417, 115856265, Extension by one, Extension by one of $1416$
1418, 115856266, Extension by one, Extension by one of $1417$
1419, 147008443, Reed-Solomon, RS($43^{1}$,$5$,$33$)
1420, 147008444, Extension by one, Extension by one of $1419$
1421, 147008445, Extension by one, Extension by one of $1420$
1422, 147008446, Extension by one, Extension by one of $1421$
1423, 147008447, Extension by one, Extension by one of $1422$
1424, 147008448, Extension by one, Extension by one of $1423$
1425, 147008449, Extension by one, Extension by one of $1424$
1426, 147008450, Extension by one, Extension by one of $1425$
1427, 147008451, Extension by one, Extension by one of $1426$
1428, 147008452, Extension by one, Extension by one of $1427$
1429, 147008453, Extension by one, Extension by one of $1428$
1430, 147008454, Extension by one, Extension by one of $1429$
1431, 147008455, Extension by one, Extension by one of $1430$
1432, 147008456, Extension by one, Extension by one of $1431$
1433, 147008457, Extension by one, Extension by one of $1432$
1434, 147008458, Extension by one, Extension by one of $1433$
1435, 147008459, Extension by one, Extension by one of $1434$
1436, 147008460, Extension by one, Extension by one of $1435$
1437, 147008461, Extension by one, Extension by one of $1436$
1438, 147008462, Extension by one, Extension by one of $1437$
1439, 147008463, Extension by one, Extension by one of $1438$
1440, 147008464, Extension by one, Extension by one of $1439$
1441, 147008465, Extension by one, Extension by one of $1440$
1442, 147008466, Extension by one, Extension by one of $1441$
1443, 147008467, Extension by one, Extension by one of $1442$
1444, 147008468, Extension by one, Extension by one of $1443$
1445, 147008469, Extension by one, Extension by one of $1444$
1446, 147008470, Extension by one, Extension by one of $1445$
1447, 147008471, Extension by one, Extension by one of $1446$
1448, 147008472, Extension by one, Extension by one of $1447$
1449, 147008473, Extension by one, Extension by one of $1448$
1450, 147008474, Extension by one, Extension by one of $1449$
1451, 147008475, Extension by one, Extension by one of $1450$
1452, 147008476, Extension by one, Extension by one of $1451$
1453, 147008477, Extension by one, Extension by one of $1452$
1454, 147008478, Extension by one, Extension by one of $1453$
1455, 147008479, Extension by one, Extension by one of $1454$
1456, 147008480, Extension by one, Extension by one of $1455$
1457, 147008481, Extension by one, Extension by one of $1456$
